Date,AAPL,AMZN,GOOG,IBM,MSFT,NVDA
09/09/2016,23.72941399,38.00699997,37.80394363,102.0529175,50.49856949,1.464012146
12/09/2016,24.2609272,38.57450104,38.26974106,103.7572174,51.25322723,1.494266152
13/09/2016,24.83845711,38.05049896,37.805439,102.1315994,50.78605652,1.472621441
14/09/2016,25.7174015,38.05450058,37.94477463,100.9779282,50.54348373,1.485657334
15/09/2016,26.59176064,38.48450089,38.4060936,102.0332642,51.37898254,1.541984677
16/09/2016,26.44219971,38.92599869,38.26277161,100.8402939,51.43290329,1.545674205
19/09/2016,26.1338768,38.75500107,38.10451889,101.5154572,51.14541626,1.566089749
20/09/2016,26.13157654,39.01100159,38.38867188,101.2401276,51.03760529,1.55182302
21/09/2016,26.12697411,39.48699951,38.62804031,101.9480438,51.89108276,1.59536016
22/09/2016,26.37316704,40.23500061,39.17494965,102.3282623,51.94498825,1.599295616
23/09/2016,25.93369484,40.28749847,39.15952301,101.587532,51.59461212,1.597573519
26/09/2016,25.97280884,39.95800018,38.52801132,100.9320374,51.11845398,1.582569718
27/09/2016,26.02112961,40.80550003,38.96593857,102.7608566,52.06175613,1.636682987
28/09/2016,26.2190094,41.43600082,38.89378357,103.7572174,52.13363647,1.642585874
29/09/2016,25.81175041,41.45249939,38.56782532,103.6392136,51.56765747,1.657836318
30/09/2016,26.01193047,41.8655014,38.68128204,104.1242676,51.7473259,1.68538487
03/10/2016,25.88997459,41.8370018,38.44589996,103.3114624,51.58562088,1.683662772
04/10/2016,26.00042534,41.70149994,38.63848877,102.5576553,51.42391586,1.679973483
05/10/2016,26.01193047,42.2179985,38.64048004,102.9640808,51.78327942,1.678251863
06/10/2016,26.2052002,42.08300018,38.65988541,102.832962,51.87311935,1.656360745
07/10/2016,26.24431992,41.9715004,38.57130814,102.0398178,51.92700577,1.644307613
10/10/2016,26.70220566,42.08549881,39.11175156,102.9247208,52.14262009,1.650457382
11/10/2016,26.75973129,41.54999924,38.96892166,101.4629669,51.37898254,1.62659812
12/10/2016,26.99902344,41.70449829,39.1217041,101.1352463,51.30711746,1.633977175
13/10/2016,26.91619492,41.4640007,38.72607803,100.7616425,51.13643265,1.607412696
14/10/2016,27.06575203,41.14799881,38.74299622,101.2401276,51.58562088,1.623154759
17/10/2016,27.04734421,40.64749908,38.81415939,101.4498672,51.40594482,1.61380744
18/10/2016,27.02893257,40.88249969,39.57555389,98.79515839,51.8012352,1.638404608
19/10/2016,26.94840622,40.8844986,39.8860817,99.14913177,51.68444061,1.634961486
20/10/2016,26.93459702,40.51599884,39.66064835,99.3195343,51.43290329,1.665953517
21/10/2016,26.82875443,40.94950104,39.7800827,98.08065796,53.59801483,1.661279798
24/10/2016,27.07035065,41.90449905,40.46384048,98.69682312,54.80186462,1.739252329
25/10/2016,27.20841026,41.75899887,40.19312668,98.9000473,54.7928772,1.767784595
26/10/2016,26.59635925,41.12950134,39.76515198,99.50963593,54.46945953,1.774918318
27/10/2016,26.34096146,40.91799927,39.58003235,100.5190582,53.99330902,1.738514185
28/10/2016,26.1660862,38.81600189,39.58102798,100.0340271,53.7866745,1.735562801
31/10/2016,26.12467766,39.49100113,39.04207611,100.7419434,53.83159637,1.750321031
01/11/2016,25.65298462,39.27050018,38.99579239,100.1520004,53.72377777,1.698421121
02/11/2016,25.67598915,38.27799988,38.25381088,99.60139465,53.39138412,1.691287994
03/11/2016,25.40077019,38.35150146,37.92686081,99.87672424,53.19374466,1.671610475
04/11/2016,25.17181587,37.75249863,37.92138672,99.91603851,52.74454498,1.662017703
07/11/2016,25.53491783,39.24649811,38.94155502,102.0725708,54.28079987,1.753026485
08/11/2016,25.68524551,39.38750076,39.33917618,102.6348114,54.32572937,1.750321031
09/11/2016,25.64361,38.59400177,39.08039474,102.3966904,54.05620193,1.720804811
10/11/2016,24.92897606,37.11899948,37.94825745,105.9750366,52.73556519,1.666937232
11/11/2016,25.07699203,36.95050049,37.52327347,106.6695709,53.02305222,2.163795471
14/11/2016,24.4479332,35.95349884,36.63050079,104.645546,52.21448898,2.057291269
15/11/2016,24.77171516,37.16199875,37.74571991,104.9498215,53.24557495,2.120013475
16/11/2016,25.43778801,37.32450104,38.04380417,105.3599167,53.95106125,2.253821611
17/11/2016,25.42852974,37.81999969,38.37971878,105.697258,54.84647369,2.272515297
18/11/2016,25.45396996,38.00799942,37.84773636,106.0874863,54.5841713,2.296374083
21/11/2016,25.84019852,39,38.27869415,107.6617126,55.04547119,2.287026882
22/11/2016,25.85638618,39.26649857,38.23241806,107.5955658,55.28061676,2.303506136
23/11/2016,25.72455978,39.00600052,37.87012863,107.1391525,54.6294136,2.314838886
25/11/2016,25.85407448,39.01850128,37.90446472,107.9064331,54.7469902,2.319518566
28/11/2016,25.80319786,38.33850098,38.23091507,108.8192215,54.81933212,2.318287373
29/11/2016,25.77775002,38.12599945,38.3603096,108.1643753,55.25348282,2.297101736
30/11/2016,25.56035423,37.5284996,37.72332382,107.2979202,54.50278091,2.271236181
01/12/2016,25.32213783,37.18249893,37.21970749,105.7104874,53.54404831,2.15890646
02/12/2016,25.41696739,37.01699829,37.34810638,105.8427582,53.58927917,2.178859711
05/12/2016,25.23426437,37.9679985,37.94626617,105.7237091,54.46660614,2.263354063
06/12/2016,25.42852974,38.23600006,37.77657318,106.0610352,54.22239685,2.300550938
07/12/2016,25.67830658,38.52099991,38.37772369,108.9977951,55.50671768,2.341936111
08/12/2016,25.93039513,38.36650085,38.63798904,109.3748016,55.18112183,2.302767277
09/12/2016,26.35362244,38.43299866,39.27846146,110.1420975,56.04941177,2.261876106
12/12/2016,26.20329857,38.00600052,39.27746582,109.4674301,56.23028946,2.206942558
13/12/2016,26.64040565,38.71699905,39.61735153,111.3128128,56.9629097,2.245863676
14/12/2016,26.64040565,38.44100189,39.66562271,111.4583511,56.6915741,2.375931025
15/12/2016,26.78610992,38.04999924,39.70444107,111.1342087,56.60113525,2.431602955
16/12/2016,26.82079697,37.88850021,39.35360718,110.2809906,56.3478775,2.473480701
19/12/2016,26.97575188,38.29999924,39.52280426,110.2479401,57.54177475,2.503533602
20/12/2016,27.04743958,38.56100082,39.63328171,110.8564224,57.46941376,2.590738058
21/12/2016,27.07288361,38.52999878,39.54071808,110.6778412,57.46941376,2.606995344
22/12/2016,26.89480591,38.31700134,39.37649536,110.4992676,57.47846222,2.638527155
23/12/2016,26.94799423,38.02949905,39.30931091,110.2677612,57.19807816,2.70429945
27/12/2016,27.11914253,38.56999969,39.39092636,110.5521545,57.23424149,2.890038013
28/12/2016,27.00350571,38.60649872,39.06745911,109.9238358,56.97196198,2.691242933
29/12/2016,26.99656868,38.25749969,38.9549942,110.1949921,56.89054871,2.744944572
30/12/2016,26.78610992,37.49349976,38.40907669,109.7915039,56.20317078,2.629412174
03/01/2017,26.86242485,37.68349838,39.1217041,110.585289,56.60113525,2.51289463
04/01/2017,26.83235741,37.85900116,39.15952301,111.9544144,56.3478775,2.571522951
05/01/2017,26.96881294,39.02249908,39.51384354,111.5840149,56.3478775,2.506243467
06/01/2017,27.26947212,39.79949951,40.11748886,112.1330261,56.83628082,2.539744854
09/01/2017,27.51924133,39.84600067,40.1423645,110.8895416,56.65539169,2.642714262
10/01/2017,27.54699516,39.79499817,40.04980469,109.4806671,56.63731003,2.622761488
11/01/2017,27.69501305,39.95100021,40.2050705,110.9556808,57.15284729,2.590491056
12/01/2017,27.57937622,40.68199921,40.1279335,111.087944,56.62826157,2.54812026
13/01/2017,27.53081131,40.85699844,40.20357895,110.6844635,56.70965195,2.547874928
17/01/2017,27.7528286,40.48600006,40.04085159,111.0482483,56.55590057,2.490723848
18/01/2017,27.75052071,40.37400055,40.11350632,110.3272934,56.52878189,2.53605032
19/01/2017,27.70194817,40.45199966,39.91967392,110.3339539,56.3478775,2.590491056
20/01/2017,27.7528286,40.41650009,40.06124496,112.8076935,56.74584579,2.562162161
23/01/2017,27.77133751,40.89400101,40.77238464,113.1251678,56.94483185,2.588766336
24/01/2017,27.74589348,41.12200165,40.99931335,116.3463135,57.45131683,2.643946409
25/01/2017,28.18762016,41.82600021,41.58652496,117.9271774,57.596035,2.655277491
26/01/2017,28.20149994,41.95750046,41.41135406,118.1718979,58.12965775,2.701095819
27/01/2017,28.20381165,41.78850174,40.97143936,117.2723465,59.4954071,2.753320456
30/01/2017,28.12980461,41.51900101,39.92688751,116.2801971,58.90748596,2.710210562
31/01/2017,28.06504631,41.17399979,39.65169144,115.4335556,58.47335815,2.689518213
01/02/2017,29.77647591,41.61750031,39.59719849,115.2814331,57.50557709,2.807021379
02/02/2017,29.72559738,41.99750137,39.73827744,115.4732666,57.13475418,2.842494726
03/02/2017,29.85279846,40.50999832,39.88558578,116.2934265,57.596035,2.81761384
06/02/2017,30.13263512,40.38199997,39.87812042,116.3198853,57.55984879,2.889790773
07/02/2017,30.4194088,40.625,40.15828705,118.0395966,57.36991501,2.934625149
08/02/2017,30.53735924,40.98550034,40.2284584,117.4462738,57.288517,2.921815634
09/02/2017,30.75802422,41.06800079,40.28718185,118.139595,57.93972778,2.866882086
10/02/2017,30.68834114,41.3730011,40.49171066,119.1196289,57.88544846,2.798892975
13/02/2017,30.96010399,41.82649994,40.76890182,119.5729218,58.53666306,2.669811487
14/02/2017,31.36194038,41.81949997,40.82911682,120.0862503,58.75506592,2.679665327
15/02/2017,31.47575188,42.13499832,40.75595856,121.1195908,58.71865845,2.68508482
16/02/2017,31.43859863,42.20700073,41.01374054,120.9529572,58.70955658,2.641976357
17/02/2017,31.52453232,42.25350189,41.2083168,120.4462509,58.80056763,2.641483068
21/02/2017,31.75216866,42.8219986,41.38697433,120.1729736,58.68226242,2.736076355
22/02/2017,31.84741402,42.7804985,41.34218216,120.7662506,58.56396866,2.731883764
23/02/2017,31.712677,42.60950089,41.37054825,121.099617,58.80056763,2.478574753
24/02/2017,31.74287224,42.26200104,41.23668289,120.8996201,58.80056763,2.502500057
27/02/2017,31.80558777,42.43199921,41.2685318,119.5995941,58.44567871,2.575261593
28/02/2017,31.81952286,42.2519989,40.96646118,119.8796463,58.21820068,2.502993107
01/03/2017,32.46988678,42.65399933,41.56512833,121.299614,59.09174728,2.535304308
02/03/2017,32.27711105,42.44549942,41.33571625,120.3529358,58.2454834,2.441824198
03/03/2017,32.46757126,42.49399948,41.25857925,120.0329437,58.46387863,2.427765369
06/03/2017,32.36537933,42.33050156,41.1938858,120.3129578,58.48206711,2.409020185
07/03/2017,32.4071846,42.30099869,41.39941406,120.2529297,58.6003685,2.435411453
08/03/2017,32.28641129,42.52500153,41.57160187,119.6329575,59.13724136,2.430971146
09/03/2017,32.21207428,42.65000153,41.73631668,118.1196213,58.90065384,2.43047905
10/03/2017,32.31891251,42.6230011,41.9637413,118.5529633,59.08264542,2.444784403
13/03/2017,32.33285904,42.72949982,42.07770157,117.6396332,58.8824501,2.512120485
14/03/2017,32.28408432,42.62649918,42.08168411,117.1462631,58.60947037,2.510392904
15/03/2017,32.62552261,42.64849854,42.16030884,117.2062912,58.91885757,2.52938509
16/03/2017,32.67895126,42.67100143,42.23893738,118.1596298,58.81875229,2.560462713
17/03/2017,32.51634979,42.6155014,42.40514755,117.0996246,59.0280571,2.616205692
20/03/2017,32.85779953,42.8484993,42.22002029,117.1329651,59.08264542,2.699572802
21/03/2017,32.48151398,42.15999985,41.32725143,115.9196167,58.4274826,2.61225915
22/03/2017,32.84851837,42.40299988,41.28395844,116.5196457,59.17363358,2.665535212
23/03/2017,32.73237228,42.36899948,40.68629074,116.5462952,59.0280571,2.641362906
24/03/2017,32.66732788,42.2804985,40.52953339,115.8862839,59.1281395,2.650736332
27/03/2017,32.72309875,42.3409996,40.78233719,115.846283,59.23733521,2.669975042
28/03/2017,33.40132904,42.79999924,40.85250854,116.3396225,59.41022873,2.656161785
29/03/2017,33.4756546,43.7159996,41.37453079,115.9596252,59.57401276,2.647529364
30/03/2017,33.43151474,43.81700134,41.37900925,115.9062881,59.7923851,2.698338747
31/03/2017,33.36881638,44.32699966,41.2824707,116.0929718,59.92887878,2.686746359
03/04/2017,33.37809753,44.57550049,41.72985077,116.3329468,59.64681625,2.673181057
04/04/2017,33.62664032,45.34149933,41.53178406,116.3462524,59.81058502,2.485727787
05/04/2017,33.45243454,45.4640007,41.37453079,115.2529831,59.65589905,2.467229128
06/04/2017,33.36881638,44.91400146,41.1988678,114.9662704,59.81058502,2.485234737
07/04/2017,33.29447937,44.74399948,41.03912354,114.7596512,59.76509476,2.474628925
10/04/2017,33.25499344,45.35200119,41.04210663,114.1329575,59.62861252,2.411486626
11/04/2017,32.89727783,45.11800003,40.97343063,113.7196503,59.58312607,2.420120239
12/04/2017,32.93677139,44.81150055,41.02170181,113.7729492,59.35562134,2.400140524
13/04/2017,32.76256943,44.23350143,40.9838829,113.0196228,59.10085297,2.355250835
17/04/2017,32.94374466,45.09949875,41.66117859,114.0662689,59.58312607,2.447497129
18/04/2017,32.79741287,45.18899918,41.64375687,113.3662949,59.50121307,2.44897747
19/04/2017,32.67662048,44.95999908,41.71292877,107.7929611,59.18272781,2.458595991
20/04/2017,33.08543396,45.10300064,41.88412094,108.199646,59.60131073,2.497567177
21/04/2017,33.04594803,44.92649841,41.96075821,106.9196701,60.42025757,2.507925987
24/04/2017,33.36416626,45.37049866,42.93464279,107.1663284,61.44846725,2.539250851
25/04/2017,33.57089233,45.38100052,43.40939331,106.9263,61.80335999,2.583400249
26/04/2017,33.37345886,45.46450043,43.38102722,106.7063141,61.72145081,2.565642595
27/04/2017,33.39900589,45.91899872,43.50643539,106.8796463,62.12184525,2.605599642
28/04/2017,33.3664856,46.24950027,45.08446121,106.8596725,62.29475021,2.572548628
01/05/2017,34.04706192,47.41149902,45.41340256,105.8929825,63.15919113,2.630263567
02/05/2017,34.26307678,47.34700012,45.60598755,106.06633,63.05910492,2.55232358
03/05/2017,34.15855789,47.05149841,46.13349152,105.7529831,62.85892105,2.571315289
04/05/2017,34.03544617,46.87649918,46.36339951,106.0330048,62.61322021,2.561449289
05/05/2017,34.59988022,46.70750046,46.13796616,103.3663177,62.78610229,2.561695576
08/05/2017,35.54059219,47.45199966,46.49478149,103.016304,62.73151779,2.534811258
09/05/2017,35.76823044,47.64099884,46.3887825,102.3969421,62.82250977,2.539004564
10/05/2017,35.59866714,47.44749832,46.22008133,101.8180389,63.06820297,2.991605282
11/05/2017,35.90653992,47.38100052,46.31065369,101.4141388,62.29475021,3.120108843
12/05/2017,36.4079895,48.06750107,46.3912735,101.2256241,62.22192764,3.154392481
15/05/2017,36.31468964,47.89849854,46.63312531,101.9930573,62.26742554,3.312742233
16/05/2017,36.26105118,48.30350113,46.92773056,103.4538422,63.52121353,3.374403954
17/05/2017,35.04356003,47.23799896,45.76423645,101.602623,61.75496292,3.150199175
18/05/2017,35.57767105,47.92449951,46.29273987,101.5016251,61.96543121,3.282156706
19/05/2017,35.69894791,47.99200058,46.48035049,102.3094559,61.94713593,3.35795784
22/05/2017,35.91586685,48.53350067,46.87099838,102.7537231,62.64265442,3.429561615
23/05/2017,35.87155914,48.57699966,47.21736145,102.3431015,62.85316467,3.383390188
24/05/2017,35.76425934,49.01750183,47.52291489,102.6662064,62.93551636,3.421414375
25/05/2017,35.8878746,49.66899872,48.24847794,103.130722,63.71341324,3.41375947
26/05/2017,35.8272438,49.78900146,48.34451675,102.6527328,64.02453613,3.502153635
30/05/2017,35.84122086,49.83499908,48.56397629,102.1411591,64.43638611,3.576966524
31/05/2017,35.62898254,49.73099899,48.01557541,102.7470245,63.91472244,3.564126492
01/06/2017,35.72694397,49.79750061,48.11958313,102.7739334,64.15264893,3.564373732
02/06/2017,36.25638199,50.33649826,48.5500412,102.3565445,65.67184448,3.546596527
05/06/2017,35.90187454,50.56700134,48.95213699,102.5989151,66.1477356,3.654496193
06/06/2017,36.0231514,50.15000153,48.59831238,102.5719757,66.36734772,3.637952805
07/06/2017,36.23770523,50.50350189,48.81578827,101.6362762,66.24836731,3.68190217
08/06/2017,36.14908218,50.51350021,48.93870544,102.390213,65.84571838,3.949057579
09/06/2017,34.74736786,48.91550064,47.26762009,103.7365875,64.35401154,3.693753958
12/06/2017,33.91703033,48.24549866,46.9227562,104.463623,63.85984802,3.702888966
13/06/2017,34.18991852,49.03950119,47.44527817,103.837532,64.65599823,3.738198042
14/06/2017,33.85640717,48.82350159,47.31389618,103.5413437,64.30822754,3.746099234
15/06/2017,33.65348434,48.20849991,46.89339066,103.8173676,63.96966553,3.762147903
16/06/2017,33.18235016,49.38550186,46.76748657,104.5982361,64.06115723,3.743629932
19/06/2017,34.13161469,49.75849915,47.64284134,104.2347183,64.85733795,3.884367704
20/06/2017,33.82141876,49.62950134,47.30743027,104.3087769,63.97878265,3.878688574
21/06/2017,34.02199173,50.11149979,47.74634933,103.5278931,64.30822754,3.937453032
22/06/2017,33.96601868,50.06499863,47.62890625,103.9385147,64.29911041,3.910293102
23/06/2017,34.11763,50.18700027,48.05190659,103.7432861,65.16851044,3.798196793
26/06/2017,34.01033783,49.69900131,47.38903809,104.4972763,64.54620361,3.756715536
27/06/2017,33.5228653,48.8390007,46.14792252,104.1741486,63.33818054,3.619187832
28/06/2017,34.01266098,49.51649857,46.8028183,104.5578537,63.87810516,3.746839523
29/06/2017,33.51120758,48.79650116,45.67316818,103.7567673,62.6792717,3.621657133
30/06/2017,33.59051514,48.40000153,45.22230911,103.5547943,63.08194351,3.569311857
03/07/2017,33.46922302,47.68299866,44.72317123,104.7328949,62.3864212,3.440179348
05/07/2017,33.60683441,48.56999969,45.37060165,103.4470978,63.21922302,3.532028675
06/07/2017,33.28961945,48.25699997,45.12078857,102.5652618,62.75249481,3.542645931
07/07/2017,33.62782669,48.93799973,45.71298599,102.9557114,63.56697845,3.623632193
10/07/2017,33.83307648,49.82350159,46.22107697,103.2787857,64.04285431,3.794987202
11/07/2017,33.94268799,49.70650101,46.28527069,103.1240005,64.05200958,3.84881258
12/07/2017,33.9916687,50.32550049,46.96903992,103.4673004,65.11359406,4.012514114
13/07/2017,34.46513367,50.03150177,47.13474655,103.4201736,65.68097687,3.96609354
14/07/2017,34.76134872,50.09049988,47.57416534,103.8308258,66.60529327,4.072758675
17/07/2017,34.88263321,50.5019989,47.44626999,103.0028076,67.12693787,4.055474758
18/07/2017,35.00391006,51.22249985,48.04244995,103.669281,67.08117676,4.097697735
19/07/2017,35.22315598,51.34349823,48.31565475,99.31380463,67.59365845,4.076463223
20/07/2017,35.06456375,51.43500137,48.17930222,99.40131378,67.92311859,4.135719776
21/07/2017,35.04822922,51.28350067,48.41667557,99.01088715,67.52961731,4.150533676
24/07/2017,35.47270584,51.94749832,48.78593063,98.27713013,67.35572052,4.102387428
25/07/2017,35.62431335,51.99349976,47.31091309,98.41175079,67.89566803,4.082634926
26/07/2017,35.79225922,52.63999939,47.16659927,97.85303497,67.76753235,4.129794121
27/07/2017,35.11586761,52.29999924,46.48432541,97.65777588,66.95305634,3.993501425
28/07/2017,34.86864471,51.0019989,46.85457611,97.13272858,66.84324646,4.058930874
31/07/2017,34.68904495,49.38899994,46.30567551,97.38851929,66.53209686,4.012514114
01/08/2017,34.99691772,49.80950165,46.32209778,97.81262207,66.42227936,4.06140089
02/08/2017,36.65054703,49.79449844,46.30020142,97.24043274,66.12942505,4.058930874
03/08/2017,36.28437042,49.34600067,45.96478653,97.57028198,66.02874756,4.110536098
04/08/2017,36.47562408,49.37900162,46.1792717,97.71837616,66.51379395,4.128559589
07/08/2017,37.04005432,49.61349869,46.24894333,96.58070374,66.25754547,4.255472183
08/08/2017,37.33626556,49.49200058,46.12105179,96.67594147,66.61447144,4.204855919
09/08/2017,37.56482697,49.1004982,45.92746353,96.44463348,66.32159424,4.249545574
10/08/2017,36.36832047,47.84600067,45.14815903,96.49227905,65.35153961,4.067574978
11/08/2017,36.87408066,48.3995018,45.50397491,96.49227905,66.34905243,3.850788593
14/08/2017,37.42903137,49.16500092,45.91601944,96.81880188,67.34657288,4.157942295
15/08/2017,37.83878326,49.13700104,45.89363098,96.64874268,67.36496735,4.122882366
16/08/2017,37.68659592,48.9090004,46.12950516,96.94126892,67.76058197,4.077697277
17/08/2017,36.96306992,48.0284996,45.33427429,95.71673584,66.61056519,3.986835241
18/08/2017,36.87876511,47.92350006,45.31885147,95.03645325,66.69334412,3.987575769
21/08/2017,36.81086349,47.66450119,45.11929321,95.46504211,66.38054657,3.92955184
22/08/2017,37.41263962,48.34500122,46.01654434,95.92763519,67.30976105,4.017035007
23/08/2017,37.45946121,47.90000153,46.13150024,96.6963501,66.90497589,4.097349644
24/08/2017,37.29321289,47.62250137,45.84685135,97.2405777,66.87734985,4.082274914
25/08/2017,37.43135452,47.26300049,45.57862091,97.78482819,66.99695587,4.048172474
28/08/2017,37.80835342,47.30099869,45.47510529,96.94806671,67.00615692,4.076838017
29/08/2017,38.14552689,47.70299911,45.84734344,97.37662506,67.20858002,4.070165634
30/08/2017,38.24855804,48.37950134,46.25939178,96.98208618,68.0918045,4.094385147
31/08/2017,38.40076065,49.02999878,46.7450943,97.30181885,68.79102325,4.18730402
01/09/2017,38.41245651,48.91249847,46.64606094,98.01612091,68.02739716,4.212512016
05/09/2017,37.95117569,48.26350021,46.20365906,97.30862427,67.72381592,4.100068092
06/09/2017,37.91137314,48.38999939,46.17181015,97.8392334,67.53057861,4.097596645
07/09/2017,37.75917435,48.9734993,46.57688904,97.21336365,68.39543915,4.11662817
08/09/2017,37.14336395,48.29499817,46.10661697,96.90724945,68.06420135,4.04520607
11/09/2017,37.81538391,48.89799881,46.23500824,98.54673767,68.78182983,4.176432133
12/09/2017,37.66551971,49.12900162,46.38380432,99.15900421,68.70820618,4.191505909
13/09/2017,37.38220215,49.97999954,46.53409576,99.31546783,69.19586182,4.210287094
14/09/2017,37.061409,49.61050034,46.03744888,99.00935364,68.79102325,4.186316013
15/09/2017,37.43606186,49.33950043,45.7975769,98.51953888,69.28781891,4.450988293
18/09/2017,37.15272522,48.70949936,45.53432846,98.33586121,69.14984131,4.634850025
19/09/2017,37.16677094,48.49300003,45.87322617,98.22702789,69.4074707,4.629908085
20/09/2017,36.54393005,48.66049957,46.35942078,99.24062347,68.94743347,4.592590332
21/09/2017,35.91640472,48.23249817,46.40271759,98.81886292,68.27581787,4.467050076
22/09/2017,35.56518173,47.75500107,46.20763779,98.73042297,68.45983124,4.423556805
25/09/2017,35.25143051,46.98949814,45.8314209,99.23382568,67.40177917,4.225856304
26/09/2017,35.85787201,46.93000031,46.02500534,99.70323944,67.40177917,4.249580383
27/09/2017,36.11309433,47.54349899,47.00187683,99.09098053,67.9446106,4.342746258
28/09/2017,35.89065933,47.81999969,47.25119781,99.09098053,67.96300507,4.341513157
29/09/2017,36.08734131,48.06750107,47.72943115,98.69641113,68.53341675,4.417873383
02/10/2017,36.01475525,47.95949936,47.43881226,99.77128601,68.64382172,4.423556805
03/10/2017,36.17162704,47.85499954,47.66374588,99.8529129,68.32180786,4.432700634
04/10/2017,35.93748474,48.27249908,47.35968018,99.64881134,68.71744537,4.469769001
05/10/2017,36.38471603,49.04249954,48.26937103,99.81206512,69.8950882,4.467298031
06/10/2017,36.36364746,49.47900009,48.71376801,99.64881134,69.92266846,4.480396271
09/10/2017,36.4900856,49.54949951,48.61971283,100.2678604,70.1894989,4.581469536
10/10/2017,36.50414276,49.36000061,48.40075302,101.0229874,70.1894989,4.668953896
11/10/2017,36.65632248,49.75,49.22933197,100.4243469,70.30908966,4.718625546
12/10/2017,36.52754211,50.04650116,49.15866089,100.0229645,70.953125,4.720849514
13/10/2017,36.75936508,50.14699936,49.25072861,100.0705948,71.29354095,4.80882597
16/10/2017,37.43606186,50.31700134,49.36618042,99.88691711,71.44072723,4.891366005
17/10/2017,37.57419205,50.45650101,49.37513351,99.68961334,71.38551331,4.886919022
18/10/2017,37.40795135,49.84999847,49.40649033,108.5265808,71.40393066,4.882716656
19/10/2017,36.5228653,49.33050156,48.99046326,109.4586029,71.6799469,4.888154507
20/10/2017,36.58608246,49.14550018,49.17707443,110.2545319,72.50797272,4.865913391
23/10/2017,36.56735992,48.31499863,48.19422913,108.5401993,72.52639771,4.8589921
24/10/2017,36.78511429,48.79499817,48.29823685,106.0435104,72.55397797,4.909900665
25/10/2017,36.62353897,48.64550018,48.43707657,104.4244537,72.34234619,4.785843849
26/10/2017,36.85771179,48.62149811,48.39876175,104.4924698,72.46198273,4.836009979
27/10/2017,38.17831421,55.04750061,50.72325516,104.5468826,77.10814667,4.988487244
30/10/2017,39.0376358,55.54249954,50.6157608,105.0094833,77.18175507,5.037419796
31/10/2017,39.58086395,55.26399994,50.59237289,104.8054123,76.52853394,5.110815525
01/11/2017,39.07744598,55.18399811,51.03327942,104.784996,76.52853394,5.12045145
02/11/2017,39.36310959,54.71099854,51.03726196,104.3224258,77.3289566,5.089315891
03/11/2017,40.3910408,55.58000183,51.38063812,103.1183014,77.41176605,5.157274723
06/11/2017,40.80079651,56.03300095,51.05318451,102.6148682,77.71537018,5.180504799
07/11/2017,40.93194199,56.15850067,51.42293167,102.9618149,77.53137207,5.239814281
08/11/2017,41.26677322,56.64400101,51.74739838,103.1114883,77.79818726,5.168890953
09/11/2017,41.18246841,56.45650101,51.3199234,103.2694931,77.36576843,5.073991776
10/11/2017,41.04616928,56.26750183,51.16117477,102.4862518,77.1633606,5.341383457
13/11/2017,40.88166046,56.45849991,51.04572296,101.9640579,77.21854401,5.254641056
14/11/2017,40.26364517,56.84199905,51.0581665,102.300705,77.3289566,5.292945862
15/11/2017,39.73255539,56.33449936,50.80486679,101.0708313,76.72793579,5.189154625
16/11/2017,40.20724487,56.86449814,51.38163376,102.4587326,76.93135834,5.229434967
17/11/2017,39.98399734,56.49399948,50.71429443,102.3556747,76.1916275,5.223256111
20/11/2017,39.94405365,56.31549835,50.67895889,103.4137878,76.3118515,5.290475368
21/11/2017,40.68662643,56.97449875,51.48065948,104.4031982,77.41217804,5.339159489
22/11/2017,41.11432266,57.80799866,51.55381393,104.2795181,76.84812164,5.315170765
24/11/2017,41.11667633,59.29999924,51.7852211,104.327652,76.98683929,5.365371704
27/11/2017,40.90988159,59.79150009,52.46201324,104.4238358,77.55088806,5.295633316
28/11/2017,40.67018509,59.68000031,52.12361908,104.760498,78.4847641,5.210811615
29/11/2017,39.82656097,58.06349945,50.84218597,105.5025711,77.0608139,4.857422352
30/11/2017,40.3834877,58.83750153,50.82974625,105.7911148,77.82826233,4.963514328
01/12/2017,40.19549561,58.11750031,50.27039719,106.333931,77.91149902,4.88858223
04/12/2017,39.9017601,56.69749832,49.69860458,107.5019608,74.97110748,4.616060257
05/12/2017,39.86415482,57.07849884,50.02057648,106.7393265,75.44265747,4.642767429
06/12/2017,39.71611786,57.61750031,50.67895889,105.8804474,76.54298401,4.680357933
07/12/2017,39.78896713,57.98949814,51.30350494,105.5162964,76.27484131,4.747870922
08/12/2017,39.80070877,58.09999847,51.60805893,106.3682709,77.81902313,4.735505581
11/12/2017,40.57619095,58.44599915,51.80960846,106.780571,78.80841827,4.813898563
12/12/2017,40.34824371,58.25400162,51.77875137,107.6943512,79.13204193,4.719430923
13/12/2017,40.48220062,58.20650101,51.7852211,105.7499161,78.9193573,4.604190826
14/12/2017,40.4704361,58.71300125,52.21020889,105.8117447,78.30910492,4.61136055
15/12/2017,40.88166046,58.95700073,52.95866394,104.7811127,80.30635834,4.737236023
18/12/2017,41.45741653,59.52899933,53.60311127,105.351387,79.87177277,4.894022465
19/12/2017,41.01561356,59.36899948,53.28163528,105.2826614,79.36319733,4.849757195
20/12/2017,40.97097015,58.88100052,52.99648666,105.0903168,79.07656097,4.866819382
21/12/2017,41.12606812,58.73799896,52.93078995,104.0940094,79.05806732,4.844316483
